premise,hypothesis,label
A little boy in a red jacket plays on a jungle gym at recess from school. ,A boy is enjoy his recess from school.,0
A little boy in a red jacket studies a poem about jungle gym in class.,A boy is enjoy his recess from school.,2
A little monkey riding on a man's shoulders.,A girl rides a man's shoulders.,2
A child riding on a man's shoulders.,A girl rides a man's shoulders.,1
A pair of people parasailing on a lake on a sunny day.,Two people are parasailing on a lake.,0
A pair of people reading in a park on a sunny day.,Two people are parasailing on a lake.,2
"Three cards from a game of Go fish in the foreground including the joker, with a young boy holding more playing cards in the background.","Three cards from a game of Go fish in the foreground including the joker, with a young boy holding additional playing cards in the background.",0
"Many cards from a game of Go fish in the foreground including the joker, with a young boy holding additional playing cards in the background.","Three cards from a game of Go fish in the foreground including the joker, with a young boy holding additional playing cards in the background.",1
People stand outside of a mall store.,People are at a shopping mall.,0
People stand outside of a store.,People are at a shopping mall.,1
A Jewish man wearing glasses and button up long blue shirt getting cards on the table.,The man is getting something sweet.,2
A Jewish man wearing glasses and button up long blue shirt getting food on the table,The man is getting something sweet.,1
A brown dog is laying by a tree.,A brown dog is laying on the ground.,0
A brown dog is by a tree.,A brown dog is laying on the ground.,1
A person walks down the street in a blur of motion.,two people are walking,2
Two people in motion on the street in a blur of motion.,two people are walking,1
A woman using a whisk to blend the salad dressing in a measuring cup.,The woman prepares eggs for an omelet.,2
A woman using a whisk to blend the eggs before making an omelet.,The woman prepares eggs for an omelet.,0
A mature woman is holding a bouquet of pink paper flowers while two men look on from the front porch.,Two men watch a woman holding tissue paper flowers.,1
A woman is holding a bouquet of red roses that her boyfriend left on her porch. ,Two men watch a woman holding tissue paper flowers.,2
The girl is wearing a white shirt with pink skirt and she is standing in a house.,The girl is outside of her home.,2
The girl is wearing a white shirt with pink skirt and she is standing in front of her house.,The girl is outside of her home.,0
A runner is participating in a run session or race along a desolate stretch of downtown road.,The runner is in a city.,0
A runner is participating in a run session or race along a desolate stretch of a road.,The runner is in a city.,1
A woman who is fixing her computer while showing her daughter what it is doing made her daughter not want to learn more about computers.,A woman's daughter wants to learn about computers.,2
A woman who is fixing her computer while showing her daughter what it is doing and made her daughter want to learn more about computers.,A woman's daughter wants to learn about computers.,0
A man with a can walks past a painting of a construction scene.,Women are seated at a diner.,1
A man with a can walks past women eating at a diner.,Women are seated at a diner.,0
People watching two men wearing red and black dancing at a tavern.,Two woman are drunk and dancing.,2
People watching two inebriated women wearing red and black dancing at a tavern.,Two woman are drunk and dancing.,0
"A snowboarder using a burton snowboard performs a jump on the clean, white snow.",a snowboarder using a burton snowboard performs in the snow,0
"A skateboarder performs a jump on the clean, white sidewalk.",a snowboarder using a burton snowboard performs in the snow,2
"Many people busily working on their tans, watching a presentation, or talking to each other.",Many people are busy working on many very important projects.,2
"Many people busily working on dozens of lifesaving drug projects, watching a presentation, or talking to each other.",Many people are busy working on many very important projects.,0
A man is looking through something while wearing a red coat.,A man is peeping with binoculars.,1
A man is peeping through binoculars while wearing a red coat.,A man is peeping with binoculars.,0
A blond child wearing a gray shirt with purple flowers is holding an orange toothbrush.,A kid is cleaning their teeth.,1
A blond child wearing a gray shirt with purple flowers has an orange lollipop between their teeth.,A kid is cleaning their teeth.,2
"Young girl in a blue dress on the sand, with 2 children in the background walking by the trees and brush.",The girl is sleeping.,1
"A young girl wearing a blue dress sleeps on the sand, with 2 children in the background walking by the trees and brush. ",The girl is sleeping.,0
A man or older boy is standing up in a blue and white speedboat.,"A young man stands in boat, while outside.",1
