premise,hypothesis,label
"A man is wearing an apron, standing in the kitchen holding a plate.",The man is cooking a meel,1
Men race their bikes on a road.,Men in colorful uniforms are biking on the road.,1
A man in glasses eating under a tree.,the guy eats under the tree,0
Two women jogging down a sidewalk in front of a person leaning on a bench in front of a lake. with another person,The men are joggind down a sidewalk.,2
A man known as Deleon speaks at a Q&A.,Deleon is speaking about sex.,1
a man in white shorts and a black shirt is paragliding on the ocean,A man is paragliding in the Pacific ocean.,1
A crowded day with many skiers and snowboarders on the slopes.,There are people on the slopes.,0
Three young girls chapping and texting on a cellphone.,Three young girls are sitting together and not communicating.,2
Four people rollerskating with spectators in the background.,People are rollerskating.,0
"Two girls, one asian and one white, are in white lab coats working on something from a yellow box.",The girls are in lab coats working on the contents of a yellow box.,0
A middle-aged woman wearing a black sleeveless blouse applies mascara in a mirror.,The woman is preparing for a date.,1
A surgery being performed by two surgeons who are operating being a pale blue sheet.,Two doctors are having lunch at the cafe.,2
A woman is standing in front of a counter at a cafe.,a man robs a cafe,2
"A woman, dressed in old fashioned clothing sews a piece of material as she sits in a wooden chair besides a red brick building.",The woman is near a red building.,0
A group of people are sitting outside on stone steps.,A group of people are standing,2
A man is sitting on the floor outside a door and his head on his chin.,The man sitting on the floor has just received bad news.,1
A sandy brown dog is playing with a soccer ball outside.,A puppy running after a ball.,1
Two men in Germany jumping over a rail at the same time without shirts.,Two men jumping on the freeway.,2
"The goalie, wearing a yellow and black uniform, is holding the soccer ball in front of the goal while a player, wearing a baby blue uniform, runs behind him.",People are inside playing foosball.,2
A rodeo clown hands out American flags.,The rodeo clown is running from the bull.,2
Women in a rock band perform on stage.,Some women have long hair.,1
"A man is standing in the doorway of a building containing a garage door painted with ""No Parking.",The man is in the city,1
Three men discuss business over beers at a bar.,They are waiting for their wives to call.,1
"A boy and girl are standing together, one is holding a plate of desserts.",The children are swimming in the pool.,2
"A black male is standing by himself on a sidewalk with two people walking in the background, man is wearing a black argyle sweater with blue, green, and white on it with a shirt hanging out under, blue jeans and blank canvas looking shoes.",The people are all eating cafeteria food at the tables in the building.,2
"A black singer with short, spiked hair plays guitar and sings, while a bassist plays behind him.",The leader of a band is singing while while his band plays behind him during a concert.,1
A little boy sitting in front of a store in a somewhat run down neighborhood.,A boy sitting in front of a store in an old neighborhood.,0
A group of five black children push and pull a cart loaded with bricks while two other children ride atop.,The kids are playing on the swings,2
A view of a park during the daytime with large skyscrapers in the background.,it is sunny outside,1
A dog catching a Frisbee in midair while a girl watches from the side.,A dog is playing catch.,0
A child has fun with a blender in the kitchen.,A child uses a blender.,0
A woman in a string bathing suit with a man on a boardwalk on a foggy day.,A swimsuit model poses for a male photographer in the fog.,1
Two boxers are fighting and the one in the blue short is attempting to block a punch.,Both boxers wore black pants.,2
A man with a surprised look on his face holds a large portfolio.,a woman in a suit sits confidently,2
A man wearing a denim jacket taking a photograph.,A man wearing a jean jacket is taking a photo.,0
A woman is attempting to lie on a tree branch.,There is a woman who is up in a tree.,0
People working on flowers at a flower stand.,People are selling hotdogs.,2
"Two children, one in a yellow shirt and the other in red rain boots, swing on the swings at a playground.",The children are swimming in the pool.,2
A man and three women are preparing a meal indoors.,A group of people cooking inside,0
A greyhound is active in a grassy field.,The dog is sleeping on the coouch.,2
A man without a shirt is standing next to two other men in front of a large boat.,Guys by a boat.,1
A man is singing into a microphone.,A band member is playing the drums.,2
A little girl cutting up paper.,A girl makes paper snowflakes.,1
A man in an orange vest is facing away from the camera rising on a bus.,A man faces away from the bus.,1
"Three children playing on swings in a small park, one little girl wearing pink has her stomach on the swing, a little boy wearing navy track pants and a yellow shirt is half on and half off the swing, and the last little boy is standing in front of the boy on the swing.",Silly humans playing,1
A group of children gathers together to watch a school play.,Some children are watching their friends perform in the holiday play.,1
A woman in a light pink sweater casting a fishing line into a lake.,A woman wearing pink is fishing.,0
