premise,hypothesis,label
A child is apparantly yelling.,The husband and his wife are remembering good times.,2
A man and woman are apparantly laughing.,The couple are screaming at each other.,2
A man and woman are apparantly laughing.,The couple laugh together.,0
A married couple are apparantly laughing in nostalgia.,The husband and his wife are remembering good times.,0
A little boy playing with sand on the beach.,The boy is spending the day in the beach with his family.,1
A little boy playing with sand on the beach.,The boy is making a sand castle.,0
A boy playing in a tent in the forest.,The boy is in a tent in the woods.,0
A little boy playing in a tent.,The boy is in a tent in the woods.,1
A little boy playing with sand on the beach.,The boy is in a tent in the woods.,2
A hockey player in a blue shirt scoring a goal against a team in white shirts.,a hockey player is scoring a winning goal,1
A hockey player in a blue shirt scoring a goal against a team in white shirts.,a football player is scoring a goal,2
A hockey player in a blue shirt playing against a team in white shirts.,a hockey is scoring a goal,1
A hockey player in a blue shirt scoring a goal against a team in white shirts.,a hockey is scoring a goal,0
A hockey player in a blue shirt is missing a goal.,a hockey is scoring a goal,2
Three men are talking over drinks.,Three men have drinks.,0
"Three men are talking, while one man drinks.",Three men have drinks.,2
Three men are talking at a bar. ,Three men have drinks.,1
Three men are talking over drinks.,Three men have steaks.,2
Three men are talking over drinks.,Three men have beers.,1
A street vendor tends to his stand with lots of kids toys and items.,A man is selling bread inside a bakery.,2
A vendor tends to his bakery.,A man is selling bread inside a bakery.,1
A vendor tends to the fresh bread in his bakery.,A man is selling bread inside a bakery.,0
A street vendor tends to his stand with lots of kids toys and items.,A man is selling kids toys.,0
A street vendor tends to his stand with lots of kids toys and items.,A man is selling popular kids toys.,1
"A little boy wearing goggles on top of his head, walks through a deep water puddle with long pants on.",A boy is splashing through a puddle for fun.,1
"A little boy wearing goggles on top of his head, walks through a deep water puddle with long pants on and cries.",A boy is splashing through a puddle for fun.,2
"A little boy wearing goggles on top of his head, walks through a deep water puddle with long pants on.",A boy is dry.,2
"A little boy wearing goggles on top of his head, walks through a deep water puddle with long pants on.",A boy is walking through a puddle.,0
"A little boy wearing goggles on top of his head, jumps through a deep water puddle with long pants on and having fun.",A boy is splashing through a puddle for fun.,0
Some caucasian athletes are sleeping on the field.,Some white athletes are sleeping on a field.,0
Some Caucasian athletes are relaxing on a field.,There are athletes on the field.,0
Some Caucasian athletes are relaxing on a field.,There are no Caucasian athletes.,2
Some Black athletes are stressed on a field.,Some white athletes are sleeping on a field.,2
Some Caucasian athletes are relaxing on a field.,Some white athletes are sleeping on a field.,1
Two men are driving in opposite directions on motorbikes while another man walks past them.,The two men have motorbikes.,0
Two men are driving in opposite directions on motorbikes while another man walks past them.,The two men have diesel motorbikes.,1
Two men are driving in opposite directions on motorbikes while another man walks past them.,The two men have unicycles.,2
Two men are driving in opposite directions on motor vehicles while another man walks past them.,The two men have motorbikes.,1
Two men are driving in opposite directions on jet skis while another man walks past them.,The two men have motorbikes.,2
A woman with a backpack and a man kneeling in the sand on a beach while eating with boats in the background.,A man eats a slice of cake.,1
A woman with a backpack and a child kneeling in the sand on a beach with boats in the background.,A man eats a slice of cake.,2
A woman with a backpack and a child kneeling in the sand on a beach with boats in the background.,A woman is with a child.,0
A woman with a backpack and a man kneeling in the sand on a beach while eating cake with boats in the background.,A man eats a slice of cake.,0
A woman with a backpack and a child kneeling in the sand on a beach with boats in the background.,A woman is with her child.,1
Two girls play a competitive game of frisbee.,The two young girls are really good at playing frisbee.,0
Two girls play a competitive game of frisbee.,Two girls are singing on stage.,2
Two girls play a competitive game of frisbee.,The two girls are playing in the final of the frisbee tournament.,1
Two girls are on stage for a singing competition.,Two girls are singing on stage.,0
Two singers are singing on stage.,Two girls are singing on stage.,1
A man with a can walks past a painting of a construction scene.,A piece of art.,0
A man with a can walks past a painting of a construction scene.,A piece of food.,2
A man with a can walks past a painting of a construction scene.,A piece of something.,1
A man with a can walks past a imagery of a construction scene.,A piece of art.,1
A man with a can walks past a construction scene.,A piece of art.,2
Six small children sitting at a desk.,There are six children on a roller coaster,2
Six small children sitting at a desk.,There are six children seated,0
